flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,position_packet,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-313,KC0D-1,2021-08-01T07:19:46.851,2021-08-01T13:19:45.000,5622.0,1713.59,10.0,0.0,ascending,true,/131945h3916.69N/10329.71WO253/000!W83!/A=005622 358T8419P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,N2XGL-12:/131945h3916.69N/10329.71WO253/000!W83!/A=005622 358T8419P EOSS BALLOON",253.0,0.0,0.0,39.278299999999994,-103.49521666666666,0.0,0.0,96.44,35.8,308.95,84190.0,0.83,0.00184199,0.94932465,1.67e-6,-5.6e-7,0.16666667,0.051,high Re,,0.166667,,,,,,3.762464,,0.051,,,,,,1.146886,""
EOSS-313,KC0D-1,2021-08-01T07:20:16.675,2021-08-01T13:20:15.000,5724.0,1744.68,204.0,30.0,ascending,true,/132015h3916.68N/10329.71WO221/012!W58!/A=005724 357T8392P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,W9CN-9:/132015h3916.68N/10329.71WO221/012!W58!/A=005724 357T8392P EOSS BALLOON",221.0,14.0,22.5,39.278083333333335,-103.4953,0.02,0.03,96.26,35.7,308.85,83920.0,0.83,0.00183668,0.94658653,-2.78e-6,-7.22e-6,3.4,1.03633333,high Re,0.107778,1.783333,0.107778,2.286312,,0.707107,,5.430992,0.032844,0.543667,0.032844,0.696736,,0.707106,,1.655453,""
EOSS-313,K0SCC-14,2021-08-01T07:20:45.109,2021-08-01T13:20:37.000,6067.0,1849.22,471.7,52.0,ascending,true,/132037h3916.68N/10329.77WO316/006eEOSS.org Balloon/A=006067!W32!,"K0SCC-14>APTT4,EOSSD,EOSSD,qAO,W9CN-9:/132037h3916.68N/10329.77WO316/006eEOSS.org Balloon/A=006067!W32!",316.0,7.0,11.3,39.27805,-103.4962,0.06,0.1,,,,,,,,-0.00001753,-2.59e-6,7.86206897,2.39637931,high Re,0.076932,3.809579,0.092355,3.864016,0.021811,1.048777,-0.70712,10.265238,0.023449,1.161238,0.028146,1.177668,0.006643,1.048803,-0.70706,3.128831,""
EOSS-313,KC0D-1,2021-08-01T07:20:46.870,2021-08-01T13:20:45.000,6309.0,1922.98,1170.0,60.0,ascending,true,/132045h3916.68N/10329.79WO285/013!W60!/A=006309 359T8210P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,N2XGL-12:/132045h3916.68N/10329.79WO285/013!W60!/A=006309 359T8210P EOSS BALLOON",285.0,15.0,24.1,39.2781,-103.4965,0.07,0.11,96.62,35.9,309.05,82100.0,0.81,0.00179569,0.92545831,-0.00004,5.6e-7,19.5,5.94333333,high Re,0.387931,7.732184,0.19088,8.455831,0.171346,1.391681,1.150018,13.033696,0.118232,2.356761,0.058175,2.577152,0.052223,1.391681,1.150011,3.972641,""
EOSS-313,K0SCC-14,2021-08-01T07:21:20.394,2021-08-01T13:21:06.000,6727.0,2050.39,1365.5,81.0,ascending,true,/132106h3916.69N/10329.85WO283/007eEOSS.org Balloon/A=006727!W32!,"K0SCC-14>APTT4,EOSSD,EOSSD,qAO,W9CN-9:/132106h3916.69N/10329.85WO283/007eEOSS.org Balloon/A=006727!W32!",283.0,8.0,12.9,39.278216666666665,-103.49753333333334,0.12,0.19,,,,,,,,-0.00004598,5.75e-6,22.75862069,6.93689655,high Re,0.112366,10.737471,0.171252,9.939043,0.145307,1.209488,-0.405252,16.763627,0.034261,3.272789,0.052196,3.029325,0.044284,1.209546,-0.405,5.109558,""
EOSS-313,KC0D-1,2021-08-01T07:21:16.726,2021-08-01T13:21:15.000,6956.0,2120.19,1294.0,90.0,ascending,true,/132115h3916.69N/10329.88WO256/014!W45!/A=006956 358T8019P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,W9CN-9:/132115h3916.69N/10329.88WO256/014!W45!/A=006956 358T8019P EOSS BALLOON",256.0,16.0,25.7,39.27823333333333,-103.49808333333334,0.15,0.24,96.44,35.8,308.95,80190.0,0.79,0.00175448,0.90422074,-0.00005278,4.44e-6,21.56666667,6.57366667,high Re,-0.039732,12.542337,0.129055,9.928389,0.157285,0.908942,-1.073128,18.326277,-0.012108,3.822935,0.039336,3.026122,0.047936,0.908996,-1.073181,5.585857,""
EOSS-313,K0SCC-14,2021-08-01T07:21:56.385,2021-08-01T13:21:35.000,7294.0,2223.21,1173.1,110.0,ascending,true,/132135h3916.69N/10329.93WO225/007eEOSS.org Balloon/A=007294!W35!,"K0SCC-14>APTT4,EOSSD,EOSSD,qAO,W9CN-9:/132135h3916.69N/10329.93WO225/007eEOSS.org Balloon/A=007294!W35!",225.0,8.0,12.9,39.278216666666665,-103.49891666666667,0.2,0.32,,,,,,,,-0.0000477,0.0,19.55172414,5.95931034,high Re,-0.069481,13.543678,0.095966,9.442609,0.162358,0.63627,-1.019026,20.117362,-0.021185,4.128131,0.029249,2.878054,0.049485,0.636256,-1.019178,6.131767,""
EOSS-313,KC0D-1,2021-08-01T07:21:46.698,2021-08-01T13:21:45.000,7567.0,2306.42,1222.0,120.0,ascending,true,/132145h3916.68N/10329.96WO228/006!W72!/A=007567 359T7842P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,W9CN-9:/132145h3916.68N/10329.96WO228/006!W72!/A=007567 359T7842P EOSS BALLOON",228.0,7.0,11.3,39.27811666666666,-103.49936666666667,0.22,0.35,96.62,35.9,309.05,78420.0,0.77,0.0017152,0.88397613,-0.00004278,-3.89e-6,20.36666667,6.20766667,high Re,0.027165,14.396552,0.086137,9.068873,0.150476,0.658308,-0.391903,21.184742,0.008279,4.388073,0.026253,2.764134,0.045863,0.658287,-0.391906,6.457105,""
EOSS-313,KC0D-1,2021-08-01T07:22:16.895,2021-08-01T13:22:15.000,8225.0,2506.98,1316.0,150.0,ascending,true,/132215h3916.66N/10330.05WO273/009!W94!/A=008225 357T7656P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,N2XGL-12:/132215h3916.66N/10330.05WO273/009!W94!/A=008225 357T7656P EOSS BALLOON",273.0,10.0,16.1,39.277816666666666,-103.5009,0.31,0.5,96.26,35.7,308.85,76560.0,0.76,0.0016756,0.86356845,-0.00005111,-0.00001,21.93333333,6.68533333,high Re,0.052222,15.233972,0.081898,8.847336,0.139829,0.757218,-0.212231,22.69174,0.015922,4.643324,0.024962,2.69662,0.042618,0.757248,-0.212117,6.916445,""
EOSS-313,K0SCC-14,2021-08-01T07:22:39.438,2021-08-01T13:22:33.000,8538.0,2602.38,1286.9,168.0,ascending,true,/132233h3916.65N/10330.11WO278/011eEOSS.org Balloon/A=008538!W44!,"K0SCC-14>APTT4,EOSSD,EOSSD,qAO,W9CN-9:/132233h3916.65N/10330.11WO278/011eEOSS.org Balloon/A=008538!W44!",278.0,13.0,20.9,39.27756666666667,-103.5019,0.36,0.58,,,,,,,,-0.00005144,-0.00001121,21.44827586,6.53741379,high Re,-0.008363,15.855402,0.071869,8.569706,0.134214,0.652633,-0.597792,23.012953,-0.00255,4.832733,0.021905,2.612,0.040907,0.652634,-0.597819,7.01435,""
EOSS-313,KC0D-1,2021-08-01T07:22:46.686,2021-08-01T13:22:45.000,8843.0,2695.35,1236.0,180.0,ascending,true,/132245h3916.64N/10330.14WO233/010!W76!/A=008843 355T7485P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,W9CN-9:/132245h3916.64N/10330.14WO233/010!W76!/A=008843 355T7485P EOSS BALLOON",233.0,12.0,19.3,39.277449999999995,-103.50243333333334,0.39,0.63,95.9,35.5,308.65,74850.0,0.74,0.00163924,0.84482736,-0.00005111,-0.00001222,20.6,6.279,high Re,-0.028276,16.286729,0.061854,8.254838,0.130441,0.522514,-0.690964,23.150921,-0.008614,4.964212,0.018853,2.516037,0.039756,0.522563,-0.690889,7.056406,""
EOSS-313,K0SCC-14,2021-08-01T07:23:14.410,2021-08-01T13:23:02.000,9142.0,2786.48,1249.7,197.0,ascending,true,/132302h3916.62N/10330.21WO228/008eEOSS.org Balloon/A=009142!W46!,"K0SCC-14>APTT4,EOSSD,EOSSD,qAO,W9CN-9:/132302h3916.62N/10330.21WO228/008eEOSS.org Balloon/A=009142!W46!",228.0,9.0,14.5,39.27706666666667,-103.5036,0.46,0.74,,,,,,,,-0.00005862,-0.00001724,20.82758621,6.34827586,high Re,0.007848,16.665134,0.056945,7.979089,0.124813,0.52167,-0.393364,23.158106,0.002389,5.079551,0.017356,2.431992,0.038041,0.521681,-0.393444,7.058596,""
EOSS-313,KC0D-1,2021-08-01T07:23:16.731,2021-08-01T13:23:15.000,9475.0,2887.98,1264.0,210.0,ascending,true,/132315h3916.61N/10330.27WO246/011!W30!/A=009475 355T7314P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,W9CN-9:/132315h3916.61N/10330.27WO246/011!W30!/A=009475 355T7314P EOSS BALLOON",246.0,13.0,20.9,39.27688333333334,-103.5045,0.51,0.82,95.9,35.5,308.65,73140.0,0.72,0.00160179,0.8255267,-0.00006889,-0.00001889,21.06666667,6.421,high Re,0.007969,17.003714,0.052863,7.73632,0.119842,0.525179,-0.37461,23.056817,0.002424,5.182739,0.016112,2.357992,0.036526,0.525134,-0.374747,7.027724,""
EOSS-313,K0SCC-14,2021-08-01T07:23:51.089,2021-08-01T13:23:31.000,9758.0,2974.24,1274.5,226.0,ascending,true,/132331h3916.60N/10330.33WO258/006eEOSS.org Balloon/A=009758!W66!,"K0SCC-14>APTT4,EOSSD,EOSSD,qAO,W9CN-9:/132331h3916.60N/10330.33WO258/006eEOSS.org Balloon/A=009758!W66!",258.0,7.0,11.3,39.27676666666667,-103.5056,0.56,0.9,,,,,,,,-0.00006897,-0.00001034,21.24137931,6.47448276,high Re,0.006025,17.306404,0.04926,7.518607,0.115473,0.523365,-0.374417,22.907431,0.001844,5.275007,0.015014,2.291639,0.035194,0.523414,-0.374212,6.98219,""
EOSS-313,KC0D-1,2021-08-01T07:23:46.701,2021-08-01T13:23:45.000,10112.0,3082.14,1274.0,240.0,ascending,true,/132345h3916.58N/10330.39WO233/015!W23!/A=010112 353T7146P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,W9CN-9:/132345h3916.58N/10330.39WO233/015!W23!/A=010112 353T7146P EOSS BALLOON",233.0,17.0,27.4,39.27636666666667,-103.50655,0.62,1.0,95.54,35.3,308.45,71460.0,0.71,0.00156601,0.80708762,-0.00006833,-0.00001722,21.23333333,6.472,high Re,-0.000268,17.568199,0.045723,7.315715,0.11173,0.500995,-0.411626,22.669565,-0.000083,5.354806,0.013936,2.229801,0.034054,0.501029,-0.41167,6.909688,""
EOSS-313,KC0D-1,2021-08-01T07:24:16.776,2021-08-01T13:24:15.000,10752.0,3277.21,1280.0,270.0,ascending,true,/132415h3916.54N/10330.53WO236/012!W03!/A=010752 353T6979P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,W9CN-9:/132415h3916.54N/10330.53WO236/012!W03!/A=010752 353T6979P EOSS BALLOON",236.0,14.0,22.5,39.275666666666666,-103.50888333333333,0.75,1.21,95.54,35.3,308.45,69790.0,0.69,0.00152941,0.78822621,-0.00007778,-0.00002333,21.33333333,6.50233333,high Re,0.003333,17.80352,0.042897,7.130057,0.10822,0.495061,-0.365589,22.184268,0.001011,5.426527,0.013074,2.173211,0.032984,0.495031,-0.365723,6.761772,""
EOSS-313,K0SCC-14,2021-08-01T07:24:33.374,2021-08-01T13:24:29.000,11022.0,3359.51,1307.6,284.0,ascending,true,/132429h3916.51N/10330.57WO195/017eEOSS.org Balloon/A=011022!W37!,"K0SCC-14>APTT4,EOSSD,EOSSD,qAO,W9CN-9:/132429h3916.51N/10330.57WO195/017eEOSS.org Balloon/A=011022!W37!",195.0,20.0,32.2,39.275216666666665,-103.50961666666667,0.8,1.29,,,,,,,,-0.00006925,-0.00002672,21.79310345,6.64258621,high Re,0.007927,18.038201,0.040711,6.971129,0.104916,0.538636,-0.312479,21.98388,0.002418,5.498059,0.012408,2.124772,0.031977,0.538659,-0.312412,6.70069,""
EOSS-313,KC0D-1,2021-08-01T07:24:46.705,2021-08-01T13:24:45.000,11456.0,3491.79,1408.0,300.0,ascending,true,/132445h3916.47N/10330.60WO209/012!W89!/A=011456 351T6798P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,W9CN-9:/132445h3916.47N/10330.60WO209/012!W89!/A=011456 351T6798P EOSS BALLOON",209.0,14.0,22.5,39.274633333333334,-103.51015000000001,0.84,1.35,95.18,35.1,308.25,67980.0,0.67,0.00149071,0.76828176,-0.00004222,-0.00003444,23.46666667,7.15266667,high Re,0.055785,18.339783,0.041598,6.88296,0.10165,0.744866,0.139567,21.691143,0.017003,5.589982,0.012679,2.0979,0.030981,0.74488,0.139569,6.611466,""
EOSS-313,K0SCC-14,2021-08-01T07:25:09.177,2021-08-01T13:24:58.000,11685.0,3561.59,1371.7,313.0,ascending,true,/132458h3916.45N/10330.62WO223/013eEOSS.org Balloon/A=011685!W01!,"K0SCC-14>APTT4,EOSSD,EOSSD,qAO,W9CN-9:/132458h3916.45N/10330.62WO223/013eEOSS.org Balloon/A=011685!W01!",223.0,15.0,24.1,39.274166666666666,-103.51035,0.86,1.38,,,,,,,,-0.00002529,-0.00003621,22.86206897,6.96827586,high Re,-0.020848,18.577798,0.038128,6.769015,0.099707,0.632924,-0.591493,21.556868,-0.006358,5.662524,0.011621,2.063167,0.03039,0.632887,-0.591609,6.570538,""
EOSS-313,KC0D-1,2021-08-01T07:25:16.739,2021-08-01T13:25:15.000,12114.0,3692.35,1316.0,330.0,ascending,true,/132515h3916.39N/10330.64WO198/014!W40!/A=012114 351T6634P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,W9CN-9:/132515h3916.39N/10330.64WO198/014!W40!/A=012114 351T6634P EOSS BALLOON",198.0,16.0,25.7,39.27323333333334,-103.51066666666667,0.9,1.45,95.18,35.1,308.25,66340.0,0.65,0.00145475,0.74974716,-0.00001722,-0.00004667,21.93333333,6.68533333,high Re,-0.030958,18.745575,0.034492,6.631062,0.098186,0.480731,-0.666592,21.350904,-0.009431,5.713664,0.010513,2.021121,0.029926,0.480758,-0.666444,6.507759,""
EOSS-313,KC0D-1,2021-08-01T07:25:46.724,2021-08-01T13:25:45.000,12805.0,3902.96,1382.0,360.0,ascending,true,/132545h3916.30N/10330.69WO211/012!W77!/A=012805 348T6464P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,W9CN-9:/132545h3916.30N/10330.69WO211/012!W77!/A=012805 348T6464P EOSS BALLOON",211.0,14.0,22.5,39.27178333333333,-103.51161666666667,0.99,1.59,94.64,34.8,307.95,64640.0,0.64,0.00141885,0.73124614,-0.00003167,-0.00004833,23.03333333,7.02033333,high Re,0.036667,18.949754,0.034601,6.530537,0.095568,0.625305,0.021618,21.156623,0.011167,5.775887,0.010546,1.990475,0.029128,0.625201,0.02132,6.448542,""
EOSS-313,K0SCC-14,2021-08-01T07:26:19.387,2021-08-01T13:25:56.000,13004.0,3963.62,1364.5,371.0,ascending,true,/132556h3916.28N/10330.72WO183/008eEOSS.org Balloon/A=013004!W27!,"K0SCC-14>APTT4,EOSSD,EOSSD,qAO,W9CN-9:/132556h3916.28N/10330.72WO183/008eEOSS.org Balloon/A=013004!W27!",183.0,9.0,14.5,39.271366666666665,-103.51211666666667,1.02,1.64,,,,,,,,-0.00003046,-0.00004828,22.74137931,6.93155172,high Re,-0.005034,19.1221,0.032714,6.424214,0.093549,0.563381,-0.40351,21.132649,-0.001531,5.828417,0.009971,1.958068,0.028512,0.563379,-0.403409,6.441233,""
EOSS-313,KC0D-1,2021-08-01T07:26:16.882,2021-08-01T13:26:15.000,13494.0,4112.97,1378.0,390.0,ascending,true,/132615h3916.24N/10330.75WO190/011!W96!/A=013494 347T6298P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,N2XGL-12:/132615h3916.24N/10330.75WO190/011!W96!/A=013494 347T6298P EOSS BALLOON",190.0,13.0,20.9,39.27081666666666,-103.5126,1.06,1.71,94.46,34.7,307.85,62980.0,0.62,0.00138286,0.71269867,-0.00003278,-0.00003222,22.96666667,7.00033333,high Re,0.00751,19.289255,0.031568,6.327498,0.091452,0.581179,-0.263067,21.131491,0.002293,5.87937,0.009622,1.928592,0.027873,0.581234,-0.262943,6.440878,""
EOSS-313,KC0D-1,2021-08-01T07:26:46.712,2021-08-01T13:26:45.000,14136.0,4308.65,1284.0,420.0,ascending,true,/132645h3916.18N/10330.75WO170/004!W18!/A=014136 345T6149P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,W9CN-9:/132645h3916.18N/10330.75WO170/004!W18!/A=014136 345T6149P EOSS BALLOON",170.0,5.0,8.0,39.26968333333333,-103.51263333333334,1.1,1.77,94.1,34.5,307.65,61490.0,0.61,0.00135103,0.69628978,-1.11e-6,-0.00003778,21.4,6.52266667,high Re,-0.052222,19.377203,0.027925,6.203396,0.091042,0.326079,-0.88033,21.241495,-0.015922,5.906174,0.008511,1.890766,0.027748,0.326054,-0.880532,6.474404,""
EOSS-313,K0SCC-14,2021-08-01T07:27:01.659,2021-08-01T13:26:54.000,14270.0,4349.5,1309.7,429.0,ascending,true,/132654h3916.17N/10330.76WO226/012eEOSS.org Balloon/A=014270!W66!,"K0SCC-14>APTT4,EOSSD,EOSSD,qAO,W9CN-9:/132654h3916.17N/10330.76WO226/012eEOSS.org Balloon/A=014270!W66!",226.0,14.0,22.5,39.269600000000004,-103.51276666666666,1.11,1.79,,,,,,,,-0.00001121,-0.00003046,21.82758621,6.65310345,high Re,0.007372,19.475218,0.027069,6.092526,0.08914,0.386107,-0.220967,21.278184,0.002249,5.936051,0.00825,1.856974,0.027169,0.38614,-0.220877,6.485588,""
EOSS-313,KC0D-1,2021-08-01T07:27:16.747,2021-08-01T13:27:15.000,14795.0,4509.52,1318.0,450.0,ascending,true,/132715h3916.15N/10330.74WO089/003!W35!/A=014795 344T5998P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,W9CN-9:/132715h3916.15N/10330.74WO089/003!W35!/A=014795 344T5998P EOSS BALLOON",89.0,3.0,4.8,39.269216666666665,-103.51241666666667,1.11,1.79,93.92,34.4,307.55,59980.0,0.59,0.00131828,0.67941195,7.22e-6,-0.00001556,21.96666667,6.69566667,high Re,0.004636,19.571043,0.026171,5.989396,0.087378,0.399978,-0.246458,21.458779,0.001419,5.965267,0.007977,1.825544,0.026632,0.4001,-0.246245,6.540631,""
EOSS-313,K0SCC-14,2021-08-01T07:27:37.388,2021-08-01T13:27:23.000,14933.0,4551.58,1371.7,458.0,ascending,true,/132723h3916.14N/10330.73WO128/011eEOSS.org Balloon/A=014933!W57!,"K0SCC-14>APTT4,EOSSD,EOSSD,qAO,W9CN-9:/132723h3916.14N/10330.73WO128/011eEOSS.org Balloon/A=014933!W57!",128.0,13.0,20.9,39.269083333333334,-103.51228333333334,1.11,1.79,,,,,,,,0.00001667,-0.00001782,22.86206897,6.96827586,high Re,0.030876,19.692933,0.026352,5.907138,0.085618,0.536493,0.052839,21.514478,0.0094,6.002415,0.008032,1.800471,0.026095,0.536449,0.052424,6.557607,""
EOSS-313,KC0D-1,2021-08-01T07:27:46.694,2021-08-01T13:27:45.000,15448.0,4708.55,1306.0,480.0,ascending,true,/132745h3916.10N/10330.70WO131/010!W12!/A=015448 341T5851P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,W9CN-9:/132745h3916.10N/10330.70WO131/010!W12!/A=015448 341T5851P EOSS BALLOON",131.0,12.0,19.3,39.26835,-103.5117,1.12,1.8,93.38,34.1,307.25,58510.0,0.58,0.00128722,0.66340793,0.00002389,-0.00002889,21.76666667,6.63433333,high Re,-0.036513,19.766995,0.024024,5.809947,0.084822,0.344181,-0.713695,21.744208,-0.011131,6.024984,0.007322,1.770845,0.025853,0.344101,-0.713766,6.627625,""
EOSS-313,K0SCC-14,2021-08-01T07:28:12.250,2021-08-01T13:27:52.000,15560.0,4742.69,1297.2,487.0,ascending,true,/132752h3916.09N/10330.69WO059/004eEOSS.org Balloon/A=015560!W15!,"K0SCC-14>APTT4,EOSSD,EOSSD,qAO,W9CN-9:/132752h3916.09N/10330.69WO059/004eEOSS.org Balloon/A=015560!W15!",59.0,5.0,8.0,39.26818333333333,-103.51158333333333,1.12,1.8,,,,,,,,0.00002414,-0.00003103,21.62068966,6.59,high Re,-0.005034,19.830916,0.022986,5.715629,0.083418,0.313137,-0.335899,21.797606,-0.001529,6.044467,0.007006,1.742098,0.025424,0.313147,-0.335706,6.643902,""
EOSS-313,KC0D-1,2021-08-01T07:28:16.849,2021-08-01T13:28:15.000,16118.0,4912.77,1340.0,510.0,ascending,true,/132815h3916.05N/10330.67WO181/006!W31!/A=016118 341T5703P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,N2XGL-12:/132815h3916.05N/10330.67WO181/006!W31!/A=016118 341T5703P EOSS BALLOON",181.0,7.0,11.3,39.26755,-103.51118333333334,1.13,1.82,93.38,34.1,307.25,57030.0,0.56,0.00125466,0.64662714,0.00001722,-0.00002667,22.33333333,6.80733333,high Re,0.023755,19.91433,0.023013,5.634772,0.081915,0.429299,0.009058,22.072903,0.007244,6.069896,0.007014,1.717455,0.024966,0.429378,0.009213,6.727811,""
EOSS-313,KC0D-1,2021-08-01T07:28:46.862,2021-08-01T13:28:45.000,16804.0,5121.86,1372.0,540.0,ascending,true,/132845h3915.97N/10330.64WO141/002!W78!/A=016804 338T5557P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,N2XGL-12:/132845h3915.97N/10330.64WO141/002!W78!/A=016804 338T5557P EOSS BALLOON",141.0,2.0,3.2,39.26628333333333,-103.5108,1.18,1.9,92.84,33.8,306.95,55570.0,0.55,0.00122374,0.63068893,0.00001278,-0.00004222,22.86666667,6.96966667,high Re,0.017778,20.009566,0.022838,5.565382,0.080496,0.51337,-0.06286,22.410559,0.005411,6.098921,0.006961,1.696304,0.024534,0.513319,-0.063178,6.830725,""
EOSS-313,K0SCC-14,2021-08-01T07:28:54.408,2021-08-01T13:28:50.000,16843.0,5133.75,1327.2,545.0,ascending,true,/132850h3915.97N/10330.64WO053/002eEOSS.org Balloon/A=016843!W55!,"K0SCC-14>APTT4,EOSSD,EOSSD,qAO,W9CN-9:/132850h3915.97N/10330.64WO053/002eEOSS.org Balloon/A=016843!W55!",53.0,2.0,3.2,39.26625,-103.51075,1.18,1.9,,,,,,,,0.00001437,-0.00003333,22.12068966,6.74241379,high Re,-0.012862,20.075539,0.021687,5.487586,0.079402,0.372687,-0.435115,22.429093,-0.003918,6.11903,0.00661,1.672593,0.024201,0.372705,-0.435023,6.836376,""
EOSS-313,KC0D-1,2021-08-01T07:29:16.682,2021-08-01T13:29:15.000,17440.0,5315.71,1272.0,570.0,ascending,true,/132915h3915.93N/10330.59WO172/007!W81!/A=017440 337T5422P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,W9CN-9:/132915h3915.93N/10330.59WO172/007!W81!/A=017440 337T5422P EOSS BALLOON",172.0,8.0,12.9,39.265633333333334,-103.50985,1.17,1.88,92.66,33.7,306.85,54220.0,0.54,0.0011944,0.61556772,0.00003167,-0.00002167,21.2,6.46166667,high Re,-0.03069,20.109613,0.02005,5.404708,0.078658,0.201748,-0.645071,22.696217,-0.009358,6.129413,0.006111,1.647331,0.023974,0.201692,-0.645241,6.917791,""
EOSS-313,K0SCC-14,2021-08-01T07:29:30.005,2021-08-01T13:29:19.000,17483.0,5328.82,1324.1,574.0,ascending,true,/132919h3915.92N/10330.59WO183/012eEOSS.org Balloon/A=017483!W92!,"K0SCC-14>APTT4,EOSSD,EOSSD,qAO,W9CN-9:/132919h3915.92N/10330.59WO183/012eEOSS.org Balloon/A=017483!W92!",183.0,14.0,22.5,39.26548333333333,-103.50986666666667,1.18,1.9,,,,,,,,0.00003046,-0.00002644,22.06896552,6.72655172,high Re,0.029964,20.167241,0.02035,5.332786,0.077438,0.35661,0.124151,22.714002,0.009134,6.146976,0.006202,1.625409,0.023602,0.356572,0.124227,6.923214,""
EOSS-313,KC0D-1,2021-08-01T07:29:46.676,2021-08-01T13:29:45.000,18126.0,5524.8,1372.0,600.0,ascending,true,/132945h3915.86N/10330.53WO161/014!W65!/A=018126 334T5281P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,W9CN-9:/132945h3915.86N/10330.53WO161/014!W65!/A=018126 334T5281P EOSS BALLOON",161.0,16.0,25.7,39.264433333333336,-103.50891666666666,1.21,1.95,92.12,33.4,306.55,52810.0,0.52,0.00116448,0.60014653,0.00003111,-0.00004,22.86666667,6.96966667,high Re,0.02659,20.244368,0.020534,5.273554,0.076263,0.497255,0.079409,22.950014,0.008104,6.170481,0.006258,1.607354,0.023244,0.497206,0.079418,6.995147,""
EOSS-313,K0SCC-14,2021-08-01T07:30:05.792,2021-08-01T13:29:48.000,18139.0,5528.77,1357.2,603.0,ascending,true,/132948h3915.85N/10330.53WO223/015eEOSS.org Balloon/A=018139!W66!,"K0SCC-14>APTT4,EOSSD,EOSSD,qAO,AE0SS-9:/132948h3915.85N/10330.53WO223/015eEOSS.org Balloon/A=018139!W66!",223.0,17.0,27.4,39.26426666666667,-103.50893333333333,1.22,1.96,,,,,,,,0.00003218,-0.00004195,22.62068966,6.89482759,high Re,-0.008482,20.310377,0.019705,5.212739,0.075293,0.443205,-0.374364,22.954147,-0.002581,6.190602,0.006006,1.588819,0.022948,0.443238,-0.374194,6.996409,""
EOSS-313,KC0D-1,2021-08-01T07:30:16.699,2021-08-01T13:30:15.000,18790.0,5727.19,1328.0,630.0,ascending,true,/133015h3915.74N/10330.48WO153/023!W51!/A=018790 333T5148P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,W9CN-9:/133015h3915.74N/10330.48WO153/023!W51!/A=018790 333T5148P EOSS BALLOON",153.0,26.0,41.8,39.26241666666667,-103.50801666666666,1.29,2.08,91.94,33.3,306.45,51480.0,0.51,0.00113552,0.58522297,0.00003,-0.00006722,22.13333333,6.74633333,high Re,-0.016245,20.359646,0.018706,5.14856,0.074451,0.344502,-0.46945,23.124295,-0.00495,6.205622,0.005701,1.569258,0.022692,0.344565,-0.469372,7.048268,""
EOSS-313,K0SCC-14,2021-08-01T07:30:39.691,2021-08-01T13:30:17.000,18782.0,5724.75,1330.3,632.0,ascending,true,/133017h3915.73N/10330.47WO153/024eEOSS.org Balloon/A=018782!W63!,"K0SCC-14>APTT4,EOSSD,EOSSD,qAO,W9CN-9:/133017h3915.73N/10330.47WO153/024eEOSS.org Balloon/A=018782!W63!",153.0,28.0,45.1,39.26226666666667,-103.50788333333334,1.3,2.09,,,,,,,,0.00003621,-0.00006897,22.17241379,6.75793103,high Re,0.001348,20.40735,0.018237,5.087015,0.073465,0.346974,-0.229892,23.122664,0.0004,6.220156,0.005558,1.550497,0.022391,0.34684,-0.23036,7.047771,""
